TAX1BP1, 13810, 2.085114
PPME1, 10712, 2.084779
LOC441454, 7608, 2.083318
PIGG, 10264, 2.083217
SLC11A2, 12613, 2.083160
ABHD12, 66, 2.083141
MPRIP, 8483, 2.081301
ADAMTS4, 232, 2.079168
LINC01137, 7402, 2.079146
ZNF501, 16063, 2.079057
DPY19L1P2, 3810, 2.078466
DALRD3, 3346, 2.078179
HIST1H4H, 5997, 2.076733
PEX3, 10122, 2.075664
SYT13, 13698, 2.075616
MUSTN1, 8723, 2.075395
KCNJ6, 6766, 2.074957
SIKE1, 12568, 2.074798
RANBP17, 11339, 2.073355
POLR2D, 10586, 2.072620
DHX30, 3585, 2.072541
C1orf159, 1641, 2.071547
RBM27, 11445, 2.071541
AACS, 7, 2.071092
MAPK13, 8007, 2.070785
SEC24D, 12297, 2.070594
DUSP19, 3880, 2.070178
RNF41, 11783, 2.069955
ZCCHC10, 15709, 2.069144
CYP2B7P, 3291, 2.068757
GOLGA8A, 5446, 2.068154
SNRNP40, 13084, 2.067842
NSUN5P2, 9419, 2.065755
NAAA, 8843, 2.065365
PCCA, 9893, 2.065215
ZBTB45, 15676, 2.064727
LIF, 7297, 2.064551
ZNF165, 15868, 2.064269
ZKSCAN7, 15816, 2.063899
TMF1, 14419, 2.063381
YJU2, 15611, 2.062706
SYTL2, 13712, 2.062423
AGAP11, 340, 2.062038
FGF7P6, 4812, 2.060993
RAB40AL, 11255, 2.059779
BHLHE41, 1354, 2.059381
RABGGTA, 11283, 2.058751
PIKFYVE, 10295, 2.056985
UQCR10, 15166, 2.056911
PRDM4, 10817, 2.055968
ZSCAN20, 16360, 2.055687
CWF19L1, 3225, 2.055622
SLC33A1, 12765, 2.055367
LOC389705, 7580, 2.055073
RPAP2, 11829, 2.054829
USP34, 15222, 2.054629
PRKAR2B, 10859, 2.053186
VPS53, 15364, 2.052992
LOC105376805, 7544, 2.052212
MCC, 8097, 2.052122
ALOX12B, 499, 2.050507
DCAF13P3, 3381, 2.050239
ARSJ, 944, 2.049787
LGALSL, 7275, 2.049717
RNF13, 11732, 2.049186
TAS2R13, 13792, 2.048969
CHRM1, 2592, 2.048895
RFXAP, 11581, 2.048654
LRIG2, 7701, 2.046337
GGNBP2, 5256, 2.045417
AKT1, 443, 2.044704
ZNF774, 16276, 2.044420
CASC15, 1941, 2.043218
CCDC121, 2027, 2.042746
SLAMF8, 12606, 2.041037
GTF3A, 5711, 2.040458
KBTBD8, 6718, 2.040428
SEPHS2, 12355, 2.039679
WASH2P, 15410, 2.039447
NUP160, 9492, 2.039130
DIABLO, 3598, 2.039115
AVEN, 1170, 2.039099
SNAPC2, 13048, 2.038023
GMCL2, 5362, 2.037833
RBP7, 11474, 2.037758
NFKBIA, 9117, 2.037698
FRG1DP, 4989, 2.036456
2019/9/12, 12359, 2.036168
KREMEN1, 7052, 2.035083
WDCP, 15429, 2.034584
GGACT, 5250, 2.034187
ZNF551, 16099, 2.034170
H1FX, 5758, 2.033325
PPRC1, 10786, 2.033139
LZTS2, 7881, 2.032986
EMB, 4146, 2.032657
KHDC4, 6853, 2.032651
KATNB1, 6705, 2.032361
TUFT1, 14929, 2.030048
BMP8B, 1399, 2.029643
UBR3, 15075, 2.029111
INTS7, 6507, 2.028948
CLPTM1, 2742, 2.028577
ABCA10, 27, 2.027067
ACTR6, 193, 2.027003
SLC35E4, 12783, 2.026922
TDP1, 13937, 2.026806
ZHX1, 15802, 2.026768
ZNF568, 16114, 2.026186
C11orf74, 1540, 2.026020
UBTD1, 15079, 2.025591
PCBP1-AS1, 9889, 2.024161
MAGEF1, 7918, 2.024104
LY6G5B, 7841, 2.023182
SLC31A1, 12762, 2.022152
ATG10, 1033, 2.021982
SCAF8, 12175, 2.020499
TRIM45, 14689, 2.018660
KIAA1324L, 6888, 2.018133
RTL10, 12040, 2.017637
NOC2L, 9238, 2.017528
FAM50A, 4606, 2.017179
PLIN2, 10448, 2.017063
LOC100132831, 7499, 2.016922
FGF13, 4801, 2.016738
ZNF519, 16077, 2.016092
SEC24C, 12296, 2.015655
HPF1, 6140, 2.015460
ZEB1, 15748, 2.015167
TMEM39B, 14365, 2.014660
ELOVL4, 4136, 2.013386
PNMA6A, 10530, 2.013045
APBB1, 718, 2.012722
SMCO4, 12971, 2.012347
NIPA1, 9154, 2.011978
PLEKHH1, 10432, 2.011447
EBLN2, 3941, 2.011345
NDUFC1, 9021, 2.011019
EXOC3, 4364, 2.010887
TAF11, 13740, 2.010167
COX19, 2962, 2.010148
DKFZP586I1420, 3626, 2.009732
SRARP, 13347, 2.009673
RPS16, 11934, 2.009637
NRBP1, 9370, 2.009529
ZNF830, 16314, 2.009273
LOC440300, 7598, 2.009092
SYNC, 13665, 2.008224
GPRC5B, 5584, 2.007446
FKBP9, 4867, 2.007289
ARL2, 876, 2.007041
CBLL1, 1986, 2.006850
ETAA1, 4332, 2.006233
EIF2S1, 4065, 2.006110
PDHX, 10045, 2.006075
MCHR1, 8107, 2.005760
NNT, 9235, 2.005388
CHEK2P2, 2553, 2.004990
PDCD6IPP2, 10004, 2.003405
ACTR5, 192, 2.002854
TXNRD2, 14968, 2.002671
PEF1, 10091, 2.002549
SERPINI1, 12400, 2.002227
MZT2A, 8821, 2.000597
PPP1R15A, 10727, 2.000368
ATP6V1G2, 1130, 2.000262
PPP1CC, 10716, 2.000201
CRCP, 3031, 2.000045
PFKFB2, 10134, 1.999940
TRMT2A, 14736, 1.999534
LEAP2, 7246, 1.998526
SCN4B, 12222, 1.998273
ZNF684, 16208, 1.997963
GNB1L, 5390, 1.997835
ZNF230, 15906, 1.997141
KLHL32, 6992, 1.997056
KIAA0556, 6869, 1.996557
VPS41, 15357, 1.996483
ACAD11, 105, 1.995847
DDX17, 3454, 1.995754
PHAX, 10182, 1.993914
ESYT3, 4331, 1.993331
ETHE1, 4338, 1.992847
RANBP6, 11343, 1.992543
ZNF587, 16136, 1.992426
STOML2, 13535, 1.992219
VPS52, 15363, 1.991589
NHEJ1, 9136, 1.991063
SPTB, 13332, 1.990722
COIL, 2859, 1.990711
GDAP2, 5208, 1.989308
TRPC4AP, 14754, 1.989098
LOC100270746, 7511, 1.988926
CARMIL1, 1930, 1.988575
COQ8A, 2943, 1.988317
PLAG1, 10380, 1.987424
NHLRC4, 9140, 1.986656
PLGLB1, 10445, 1.986388
LAMA5, 7161, 1.985278
ATP23, 1077, 1.985064
HIC2, 5930, 1.984780
AGAP9, 349, 1.984165
USP30, 15215, 1.982679
BMS1P1, 1408, 1.982438
NPIPB13, 9312, 1.981415
CDK9, 2350, 1.980775
ITPR3, 6626, 1.980172
JKAMP, 6659, 1.980087
CLEC4M, 2708, 1.980072
USP32P2, 15220, 1.980025
INO80E, 6470, 1.979280
MPHOSPH9, 8468, 1.979191
ZNF518A, 16075, 1.978882
COLGALT2, 2900, 1.978875
IQCN, 6541, 1.978125
USF2, 15189, 1.977921
TRIM39, 14685, 1.977328
SMAD4, 12942, 1.977047
POGLUT1, 10556, 1.976973
EXO5, 4361, 1.976397
UBXN7, 15089, 1.976184
WDR83, 15486, 1.974746
ZNF347, 15977, 1.974456
SLC35B2, 12773, 1.973910
CCNL1, 2165, 1.972428
TNRC6B, 14497, 1.972197
CAST, 1963, 1.971218
CHMP4B, 2574, 1.970685
TMEM126A, 14222, 1.970679
PROX1, 10904, 1.970624
UGGT2, 15111, 1.970510
RBM10, 11427, 1.970273
HDAC6, 5846, 1.969522
CEP72, 2455, 1.969147
STIM2, 13504, 1.968880
CFAP299, 2486, 1.968766
MOG, 8432, 1.968460
DNHD1, 3741, 1.967605
VMP1, 15328, 1.966839
FAM209B, 4560, 1.964814
PBX1, 9880, 1.964172
TRAF3IP2-AS1, 14614, 1.963982
ITIH5, 6615, 1.963709
GLT1D1, 5349, 1.963613
TIMM44, 14105, 1.963361
PSMD14, 11022, 1.962685
NAXD, 8900, 1.962449
DLX2, 3652, 1.960282
ILF3, 6428, 1.959910
CHCHD2, 2535, 1.958975
HPS5, 6150, 1.958948
ABCC10, 44, 1.958790
TRIM59, 14700, 1.957958
MYPOP, 8812, 1.957600
NIPA2, 9155, 1.957473
C1QTNF6, 1629, 1.956620
RNH1, 11796, 1.953191
HOMER1, 6117, 1.952694
FOLH1B, 4929, 1.950038
TM6SF1, 14162, 1.949956
KLRA1P, 7017, 1.948969
RHBDL2, 11625, 1.948855
SART1, 12149, 1.948321
ZNF749, 16258, 1.947514
EIF2A, 4054, 1.947468
KATNAL1, 6703, 1.947048
PINK1, 10304, 1.946361
CRYGA, 3087, 1.946346
KLHL4, 6997, 1.945636
MBTPS1, 8092, 1.945113
GTF2IP20, 5706, 1.944861
ABCD4, 53, 1.944128
LOC101929066, 7535, 1.943462
SENP3-EIF4A1, 12349, 1.943243
TTF1, 14873, 1.942044
MAP7D1, 7999, 1.941746
USP40, 15229, 1.941409
ZNF791, 16295, 1.941213
STK11, 13508, 1.940712
LCA5, 7207, 1.940331
MID1IP1, 8316, 1.939517
RSBN1, 12011, 1.939419
REL, 11521, 1.939391
NT5DC1, 9427, 1.939178
PAIP1, 9789, 1.936737
DAPK2, 3351, 1.936525
MLXIP, 8392, 1.936177
MX1, 8731, 1.935326
ELL, 4120, 1.935184
CORO7, 2952, 1.935106
LETMD1, 7261, 1.934959
TRAF3IP1, 14612, 1.934849
RELB, 11523, 1.934354
FLJ33534, 4881, 1.934001
MCEE, 8101, 1.933492
UPF3B, 15154, 1.933452
BRWD1, 1472, 1.933401
GABPB1-AS1, 5091, 1.932944
RFX5, 11577, 1.932895
SGSM3, 12479, 1.932638
TAC3, 13726, 1.932269
GALNT6, 5138, 1.931511
GARS, 5158, 1.931245
ASPA, 997, 1.929975
GRASP, 5607, 1.929567
POLR1C, 10580, 1.929488
CPPED1, 3005, 1.929006
STUB1, 13556, 1.928892
DDX3X, 3468, 1.928583
PDGFRB, 10041, 1.928478
SSNA1, 13413, 1.928402
PROSER1, 10901, 1.927822
MYOM2, 8808, 1.927674
NF2, 9100, 1.926392
NAIF1, 8866, 1.925855
AK2, 407, 1.925467
KLHL42, 6999, 1.925395
EID1, 4045, 1.925293
YIPF5, 15608, 1.925156
ZXDB, 16386, 1.923277
TMEM145, 14242, 1.922868
TBC1D19, 13824, 1.922217
ZNF627, 16169, 1.920708
C8orf31, 1764, 1.920235
TIMM23, 14102, 1.920109
MRPL54, 8563, 1.919308
LINC00938, 7382, 1.919010
ZNF493, 16060, 1.918116
LMLN, 7458, 1.917421
CLDN4, 2692, 1.916976
GJC2, 5306, 1.916964
PLAT, 10383, 1.915542
SLC39A10, 12808, 1.914806
ITSN2, 6632, 1.914777
CDC123, 2265, 1.914721
OLFM3, 9572, 1.914123
C1orf115, 1636, 1.913447
ANKRD42, 632, 1.913206
MAPKBP1, 8025, 1.913059
FIS1, 4848, 1.912924
INTS6L, 6506, 1.912201
MECP2, 8151, 1.912164
KATNAL2, 6704, 1.911696
SPHK1, 13273, 1.911693
ZNF292, 15948, 1.911431
MTERF1, 8656, 1.911249
AKAP12, 418, 1.909484
COL4A4, 2881, 1.908535
ATP5MC3, 1094, 1.908389
CYS1, 3317, 1.907895
CAMK2N1, 1880, 1.906441
CHKA, 2562, 1.906414
SHC4, 12523, 1.906407
KIAA0753, 6871, 1.906069
JADE2, 6640, 1.904829
ABTB2, 99, 1.904729
TBC1D23, 13829, 1.904249
INMT-MINDY4, 6464, 1.904198
TSC2, 14774, 1.903974
CPM, 2991, 1.903056
MEX3B, 8244, 1.902635
GOLGA8H, 5454, 1.902376
LCMT2, 7223, 1.901202
TSPAN1, 14796, 1.899718
KIAA1549, 6891, 1.899700
TRPT1, 14763, 1.899692
PRPF18, 10905, 1.899224
SMU1, 13030, 1.899072
STARD4, 13484, 1.898481
NFKBIL1, 9120, 1.898375
ST7L, 13457, 1.897928
UBE3D, 15054, 1.896524
DDX55, 3480, 1.896500
SNX24, 13123, 1.896201
ZNF391, 15994, 1.896058
CLPTM1L, 2743, 1.896020
TADA2B, 13736, 1.895495
CDK2AP1, 2337, 1.894404
NEMP1, 9075, 1.892979
ENPP6, 4205, 1.891186
NHLRC3, 9139, 1.890936
DCTN2, 3417, 1.890442
STK19, 13513, 1.890395
2019/3/9, 8041, 1.888876
LRIF1, 7699, 1.888679
MDH1B, 8138, 1.887984
MRPS2, 8578, 1.886569
ZNF770, 16271, 1.885884
TTC9, 14870, 1.885875
MED27, 8175, 1.884509
PPP1R9A, 10752, 1.884118
ERGIC2, 4292, 1.883925
PSMD2, 11023, 1.883342
DUSP1, 3872, 1.883226
RAF1, 11316, 1.883086
GTPBP6, 5723, 1.882087
FRG1, 4988, 1.881978
NME1-NME2, 9214, 1.881819
PPP1R14C, 10726, 1.881716
AKAP8, 426, 1.881715
AKR1A1, 432, 1.881161
DNAJA3, 3691, 1.879686
FBXW2, 4749, 1.879320
SDF4, 12259, 1.877065
IRF2BP1, 6553, 1.876475
ZNF320, 15958, 1.876461
SH2B1, 12482, 1.875991
CHTF8, 2623, 1.875566
MAT2A, 8061, 1.874851
ABCA11P, 28, 1.874161
RANGAP1, 11345, 1.874028
NUP107, 9488, 1.873780
UBE2W, 15049, 1.873031
SYNPO2, 13685, 1.872536
PNMA2, 10527, 1.872492
THAP11, 14036, 1.872362
DUSP8, 3893, 1.871908
STAG3L2, 13468, 1.870665
ZNF415, 16005, 1.870255
DECR1, 3488, 1.870088
FAM219B, 4574, 1.870026
PACSIN1, 9776, 1.869931
LSM2, 7799, 1.869431
UBE2G2, 15024, 1.868967
SRRM2, 13383, 1.868552
MTMR14, 8683, 1.867682
PPIAL4A, 10679, 1.866917
MRPS14, 8571, 1.866907
CCKBR, 2131, 1.866547
BAIAP2L2, 1237, 1.866416
TXLNG, 14952, 1.866040
KMT5B, 7030, 1.865304
DRD1, 3832, 1.864166
ABCG4, 60, 1.863753
STX5, 13571, 1.862997
GUSBP4, 5741, 1.862764
LYG1, 7850, 1.861778
RP9, 11820, 1.860201
SDF2, 12257, 1.859386
C8orf76, 1773, 1.859162
RPS6KA4, 11963, 1.858505
BAP1, 1244, 1.858473
EPOP, 4259, 1.858129
ARAF, 773, 1.857768
PTK2B, 11088, 1.857705
CUX1, 3218, 1.856911
TBC1D4, 13845, 1.856035
PHF21B, 10201, 1.854984
CENPN, 2414, 1.854441
ANO4, 655, 1.854100
HSPBAP1, 6223, 1.853161
CNTN5, 2829, 1.852133
ACAD9, 107, 1.850560
ISG20L2, 6572, 1.850442
GALNT1, 5125, 1.849904
ZNF702P, 16222, 1.848625
OXSM, 9732, 1.848431
ZC3H6, 15701, 1.848159
IARS, 6265, 1.846133
PAF1, 9780, 1.845489
ZNF555, 16101, 1.845373
WDSUB1, 15495, 1.844427
ANKHD1-EIF4EBP3, 575, 1.843127
PTGES2, 11075, 1.840968
ZNF184, 15876, 1.840092
CEP250, 2444, 1.839311
C11orf24, 1532, 1.839047
TMEM267, 14352, 1.838135
TDG, 13935, 1.837698
DVL3, 3900, 1.836653
SRRT, 13386, 1.836538
RAB33A, 11237, 1.836271
SYNGR1, 13674, 1.836211
FAHD2B, 4432, 1.834986
RBM5, 11460, 1.834177
MGC27345, 8289, 1.833503
VPS33A, 15347, 1.832988
HIPK1, 5948, 1.832548
CALHM1, 1860, 1.828485
THUMPD3, 14076, 1.828385
CDK5RAP3, 2346, 1.827839
UNC13A, 15135, 1.827674
USF1, 15188, 1.826833
AGBL5, 354, 1.826501
ANK3, 569, 1.826134
CREG2, 3045, 1.825769
ATP5MC2, 1093, 1.825393
NUP133, 9489, 1.825378
C5orf51, 1738, 1.825368
NEB, 9035, 1.824086
NOSIP, 9270, 1.823949
C2orf42, 1692, 1.823833
CDK5RAP1, 2344, 1.823776
ADRA2A, 312, 1.822645
TMEM161B, 14257, 1.822278
FAM226A, 4581, 1.821897
PRMT5, 10888, 1.821472
TAS2R31, 13798, 1.821426
LRCOL1, 7693, 1.821248
A1BG-AS1, 2, 1.819603
MFSD4A, 8270, 1.817805
PRKCE, 10863, 1.817690
KHDRBS1, 6854, 1.817403
GCLM, 5196, 1.815800
LINC-PINT, 7325, 1.815548
GNB3, 5392, 1.815465
NKIRAS2, 9181, 1.813815
FZD6, 5067, 1.812536
SELENOP, 12320, 1.811628
GNB1, 5389, 1.811561
LIN54, 7320, 1.811323
PIAS4, 10249, 1.810730
MEDAG, 8185, 1.809463
SHMT1, 12540, 1.808733
SNX17, 13116, 1.808651
IPO7, 6524, 1.808302
FER1L4, 4783, 1.808065
POLD4, 10564, 1.807355
DGCR8, 3544, 1.806961
SDCBP2, 12254, 1.806616
TCAF2P1, 13884, 1.805303
RGPD3, 11591, 1.805006
TXNDC12, 14958, 1.804324
SLC25A24, 12694, 1.803787
MALAT1, 7932, 1.803327
MED17, 8164, 1.803215
PPP6R2, 10784, 1.803149
RALGAPA1, 11323, 1.802891
HSF2, 6194, 1.802300
AAK1, 11, 1.802251
DAXX, 3357, 1.801807
RNLS, 11797, 1.801501
SLC2A1, 12745, 1.801279
ADAM11, 211, 1.800997
CNOT2, 2805, 1.800678
NUDT9, 9481, 1.800322
LIPE, 7433, 1.799714
EGR1, 4031, 1.798570
GRAMD1B, 5602, 1.798357
ATAD3B, 1017, 1.798181
CAMK1, 1873, 1.797866
TRIM28, 14675, 1.797828
C16orf72, 1577, 1.797216
SLC47A1, 12836, 1.797106
ARNT, 915, 1.796704
PEBP1, 10087, 1.796663
VWA8, 15393, 1.796607
CSGALNACT1, 3107, 1.796411
DAGLB, 3345, 1.796075
VPS13A, 15335, 1.796021
SMIM24, 13000, 1.794964
GEMIN6, 5228, 1.794797
ADAM17, 213, 1.794626
CMTM5, 2775, 1.794002
PRRC2A, 10946, 1.793584
MYCBP2, 8752, 1.793175
ATOH8, 1058, 1.790688
SSU72, 13428, 1.790484
RNF19A, 11760, 1.788962
ACACA, 102, 1.788356
TKT, 14128, 1.787875
SH3TC2, 12512, 1.786788
POLL, 10575, 1.784264
TIMM8A, 14107, 1.784070
TTC21A, 14843, 1.783102
CCDC3, 2079, 1.781603
MAPK12, 8006, 1.780196
GABARAPL1, 5084, 1.778483
AKAP1, 415, 1.778245
WDR18, 15442, 1.778198
CA2, 1798, 1.777799
CYTH2, 3322, 1.775699
ZNF689, 16211, 1.774754
BLM, 1375, 1.773951
PAICS, 9788, 1.773731
RCBTB1, 11485, 1.773178
DUS1L, 3868, 1.772825
EEFSEC, 3992, 1.772651
HGS, 5918, 1.771515
IFT43, 6337, 1.771439
FAM117B, 4455, 1.770786
CEP95, 2462, 1.770496
PRSS1, 10958, 1.770097
PIP4K2A, 10308, 1.769832
EEF1D, 3985, 1.768669
ERBB4, 4273, 1.767836
DUSP11, 3874, 1.766796
SF3B2, 12436, 1.765988
TRAM2-AS1, 14627, 1.765776
PLCL2, 10401, 1.765701
DPP10-AS1, 3801, 1.765534
TSSC4, 14828, 1.765531
TFRC, 14016, 1.765495
NRDE2, 9374, 1.765398
ANAPC2, 551, 1.765396
ARL17A, 872, 1.765187
PLGLB2, 10446, 1.763772
CUEDC2, 3207, 1.763769
VEGFA, 15303, 1.763464
RNF166, 11749, 1.763371
FAM13B, 4486, 1.763184
YARS2, 15592, 1.762832
GS1-124K5.11, 5657, 1.762099
ADAMTS13, 227, 1.762056
HUNK, 6248, 1.761243
TTLL3, 14883, 1.761238
RALGAPA1, 11324, 1.761208
ARHGAP20, 801, 1.760919
COX18, 2961, 1.760821
YEATS4, 15600, 1.760651
ZNF251, 15917, 1.760063
CDH6, 2315, 1.759639
LHPP, 7290, 1.759582
RTN4R, 12051, 1.759527
DSP, 3849, 1.758881
MICAL1, 8307, 1.758502
YPEL5, 15620, 1.757632
AATF, 23, 1.757539
GOLGA8J, 5457, 1.755314
SAV1, 12158, 1.754005
VCPIP1, 15294, 1.752348
BRIX1, 1463, 1.752064
ADGRE5, 276, 1.751868
PISD, 10323, 1.751737
ELP3, 4142, 1.751076
FBXO4, 4734, 1.750991
HERC2P2, 5892, 1.750256
CCDC144B, 2041, 1.749899
MTX2, 8708, 1.749745
SESTD1, 12411, 1.749560
LINC00342, 7340, 1.749473
SETD1B, 12415, 1.749424
HM13, 6050, 1.748463
TMEM204, 14305, 1.748314
NAB2, 8847, 1.748166
AGK, 359, 1.747446
EIF3G, 4074, 1.747145
TPGS2, 14568, 1.746937
POLR2E, 10587, 1.746100
ZNF740, 16255, 1.745839
RGPD2, 11590, 1.745417
CWC22, 3222, 1.744552
TMED4, 14190, 1.744191
KIRREL3, 6942, 1.744077
SCG3, 12200, 1.744033
B4GALT4, 1208, 1.742892
SEMA3B, 12327, 1.742471
HELLS, 5880, 1.742376
CLASP2, 2671, 1.741613
HS6ST2, 6172, 1.741363
SRPRB, 13378, 1.741100
DPH7, 3796, 1.740128
TBX3, 13877, 1.739799
HIST1H4D, 5994, 1.737843
FOLH1, 4928, 1.737695
QPCTL, 11192, 1.737692
HNRNPM, 6110, 1.736495
KIAA0754, 6872, 1.735863
RETREG1, 11543, 1.735688
FAIM2, 4436, 1.735058
ZNF524, 16079, 1.735000
ATG16L1, 1038, 1.734719
PITRM1, 10331, 1.734031
ATP5MPL, 1101, 1.734026
CPNE8, 3001, 1.733352
SNX8, 13140, 1.732839
SERHL, 12381, 1.731009
ATXN7L1, 1158, 1.730975
DYNC1H1, 3904, 1.730258
PSMD3, 11024, 1.728866
CD8B, 2258, 1.727935
CDT1, 2375, 1.727579
CEP44, 2449, 1.726791
ZDHHC16, 15730, 1.726378
SRPK3, 13376, 1.725476
DENND4C, 3517, 1.725396
ARRDC3, 936, 1.725191
BCL2L1, 1292, 1.723895
TAF8, 13758, 1.723534
AMY2A, 540, 1.722635
PPFIA1, 10669, 1.721851
PCNP, 9967, 1.721467
PDF, 10035, 1.721452
ZNF7, 16218, 1.721342
NOMO1, 9253, 1.721293
PFDN1, 10129, 1.721225
PRRT2, 10953, 1.720998
MGRN1, 8296, 1.720148
ZMAT5, 15822, 1.719993
CALHM2, 1861, 1.719869
KIAA1586, 6894, 1.719754
COL11A2, 2862, 1.719740
KIAA0355, 6865, 1.719570
EHMT2, 4043, 1.719202
GPATCH4, 5495, 1.719061
RECQL4, 11513, 1.718274
MAPK8, 8014, 1.717659
PPIL1, 10692, 1.717334
NPHP3-ACAD11, 9302, 1.717223
C19orf25, 1602, 1.715775
MED18, 8165, 1.715058
HPSE2, 6152, 1.714883
PTGES3L-AARSD1, 11077, 1.714237
PPIA, 10676, 1.713898
GPAT4, 5489, 1.713730
LOC729732, 7652, 1.712988
CBLN2, 1988, 1.712020
CD27-AS1, 2217, 1.712006
SLC37A3, 12796, 1.711590
AHNAK2, 386, 1.708993
TAF12, 13741, 1.708645
MST1R, 8631, 1.708387
MUC20, 8713, 1.706867
NMT2, 9230, 1.706820
TTC21B, 14844, 1.706628
SEPT7P2, 12368, 1.706246
GPBP1, 5498, 1.706184
KIZ, 6947, 1.706155
PANK1, 9811, 1.703425
ALKBH4, 492, 1.703395
ZBTB40, 15672, 1.702708
DVL1, 3898, 1.702285
ATP1B3, 1076, 1.701910
CAB39L, 1807, 1.701178
LOC105378663, 7546, 1.700789
ICMT, 6278, 1.699964
TIMM17A, 14098, 1.698757
NUDT12, 9462, 1.698412
CADM3, 1849, 1.698110
MAMDC4, 7936, 1.697827
PCMTD2, 9965, 1.697145
RALGDS, 11327, 1.696899
SUGP2, 13593, 1.696898
ZNF565, 16111, 1.695867
PIGX, 10277, 1.695283
MDM2, 8142, 1.695012
CSRNP2, 3131, 1.694958
PRKG2, 10876, 1.694907
PPIA, 10678, 1.694157
CYB561D2, 3257, 1.693682
COMMD7, 2910, 1.693669
DOT1L, 3782, 1.693156
NPIPB8, 9319, 1.692181
DOK2, 3771, 1.691966
POLR2F, 10588, 1.691336
PHF21A, 10200, 1.690104
IFIT2, 6312, 1.689002
RALBP1, 11322, 1.688960
CLDN12, 2687, 1.688886
MEIS1, 8199, 1.688572
CDH26, 2312, 1.688530
SEC62, 12304, 1.688529
PHLPP1, 10221, 1.688260
CSMD1, 3112, 1.687066
NUP153, 9490, 1.686301
LOC100101478, 7476, 1.686141
DDIT4, 3441, 1.685301
DNAJC11, 3706, 1.685228
LOC100190986, 7506, 1.684452
C12orf29, 1549, 1.684371
SMARCC1, 12956, 1.683555
FLT1, 4894, 1.683405
MRPS34, 8591, 1.682093
COG3, 2852, 1.681631
COPS5, 2927, 1.678505
MICU2, 8314, 1.677807
LAMTOR3, 7174, 1.677378
TP73-AS1, 14560, 1.676678
GOLGA4, 5430, 1.676676
ZNF622, 16162, 1.676662
HOXD9, 6134, 1.676010
MOAP1, 8420, 1.675921
FBXO27, 4724, 1.675800
MGST2, 8298, 1.675654
BZW2, 1522, 1.675478
GTF2A2, 5692, 1.675091
TWF2, 14944, 1.673658
ULBP2, 15122, 1.673401
NME6, 9220, 1.672760
SLC11A1, 12612, 1.672043
SHARPIN, 12518, 1.671917
GFM1, 5236, 1.671336
UTP4, 15259, 1.671208
SGCD, 12462, 1.670104
SMURF1, 13032, 1.669650
ZNF451, 16035, 1.669538
RAB14, 11219, 1.669330
PAM, 9806, 1.669157
CFAP46, 2491, 1.667725
TMEM140, 14238, 1.667674
CHTOP, 2624, 1.667459
DENND5A, 3518, 1.666902
ZNF419, 16009, 1.666823
ZNF862, 16326, 1.664839
PIGY, 10278, 1.664747
TMEM60, 14385, 1.664596
PARK7, 9839, 1.664579
AGAP4, 344, 1.663982
CCDC107, 2018, 1.663762
SULT1A2, 13600, 1.663616
LOC101929583, 7536, 1.663274
TPRN, 14588, 1.663159
MED12L, 8157, 1.662633
SAAL1, 12110, 1.662630
EDEM1, 3965, 1.662490
MORN1, 8447, 1.662273
RELA, 11522, 1.661879
METTL16, 8223, 1.661805
MRPL45, 8554, 1.661306
TBC1D30, 13836, 1.660610
CIAO1, 2628, 1.660141
SLC25A34, 12703, 1.660088
NFS1, 9123, 1.659640
SLC4A1AP, 12841, 1.659451
GJC1, 5305, 1.659353
LINC00342, 7341, 1.659208
SOX10, 13177, 1.657785
TFEB, 14007, 1.656865
TUBG1, 14921, 1.656742
C1orf174, 1644, 1.655162
CNOT11, 2804, 1.655000
CCDC113, 2021, 1.654355
ZSWIM4, 16374, 1.654131
ZNF527, 16082, 1.653984
C4orf33, 1725, 1.653408
PRKAR1B, 10857, 1.652959
CPNE1, 2993, 1.652947
WASF3, 15409, 1.652687
KCNV2, 6802, 1.652343
HIST1H3D, 5985, 1.651708
FKBP7, 4864, 1.651647
AGRN, 373, 1.651498
PCDHA9, 9914, 1.651308
DEF8, 3493, 1.649781
NAA16, 8833, 1.649578
ALG13, 476, 1.648916
FOXL2, 4959, 1.647486
COX7B, 2976, 1.647167
TAF7, 13757, 1.646696
FAHD2B, 4433, 1.646604
HELB, 5879, 1.646225
ITGA11, 6590, 1.646088
GOLGA6L22, 5437, 1.645962
HDHD5, 5859, 1.645825
TEX30, 13993, 1.645420
N6AMT1, 8828, 1.644766
MTX1, 8707, 1.644695
MTERF4, 8659, 1.644063
CENPVL2, 2424, 1.642834
ITIH4, 6614, 1.642683
NDUFB4, 9015, 1.642646
PDK3, 10055, 1.642543
FAM66B, 4612, 1.642184
ABCC12, 45, 1.642167
ZNF782, 16285, 1.641260
KIAA0930, 6876, 1.640895
MIER1, 8322, 1.640891
SLC25A43, 12713, 1.640531
NGLY1, 9134, 1.639307
MPND, 8472, 1.639048
PLP1, 10461, 1.639046
POLR1E, 10582, 1.638783
DENND4B, 3516, 1.638079
TEX264, 13991, 1.637280
TSHZ2, 14788, 1.636037
NDUFS8, 9030, 1.636030
DGKA, 3546, 1.634897
SLC25A42, 12712, 1.634568
ENC1, 4183, 1.634515
PRKAR2A, 10858, 1.634427
AIMP1, 400, 1.633718
CD2AP, 2220, 1.633318
2019/9/5, 12365, 1.632519
